# TENUKI translation cache — do not edit manually
# Saved: 2026-04-19T08:39:52.8335200Z  Entries: 49977
造成了暴击伤害ZMCZ点。[外伤ZMDZ][真伤ZMEZ][被护甲淬毒ZMFZ][被头盔淬毒ZMGZ][被足履淬毒ZMHZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บภายนอกZMDZ][ความเสียหายจริงZMEZ][ถูกพิษเกราะZMFZ][ถูกพิษหมวกเกราะZMGZ][ถูกพิษรองเท้าZMHZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][真伤ZMEZ][被护甲淬毒ZMFZ][被头盔淬毒ZMGZ][被足履淬毒ZMHZ][吸内ZMIZ]	สร้างความเสียหายคริติคอล ZMCZ จุด [บาดเจ็บภายนอกZMDZ][ความเสียหายจริงZMEZ][ถูกเคลือบพิษด้วยเกราะZMFZ][ถูกเคลือบพิษด้วยหมวกเกราะZMGZ][ถูกเคลือบพิษด้วยรองเท้าZMHZ][ดูดพลังภายในZMIZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][真伤ZMEZ][被护甲淬毒ZMFZ][被头盔淬毒ZMGZ][被足履淬毒ZMHZ][吸血ZMIZ][削内ZMJZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บภายนอกZMDZ][ความเสียหายจริงZMEZ][ถูกเคลือบพิษด้วยเกราะZMFZ][ถูกเคลือบพิษด้วยหมวกเกราะZMGZ][ถูกเคลือบพิษด้วยรองเท้าZMHZ][ดูดเลือดZMIZ][ลดพลังภายในZMJZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][真伤ZMEZ][被护甲淬毒ZMFZ][被足履淬毒ZMGZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บภายนอกZMDZ][ความเสียหายจริงZMEZ][ถูกเกราะเคลือบพิษZMFZ][ถูกรองเท้าเคลือบพิษZMGZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][真伤ZMEZ][被足履淬毒ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บภายนอกZMDZ][ความเสียหายจริงZMEZ][ถูกพิษจากรองเท้าZMFZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][真伤ZMEZ][被足履淬毒ZMFZ][吸内ZMGZ]	สร้างความเสียหายคริติคอล ZMCZ จุด [บาดเจ็บภายนอกZMDZ][ความเสียหายจริงZMEZ][ถูกพิษจากรองเท้าZMFZ][ดูดพลังภายในZMGZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][真伤ZMEZ][饰品淬毒ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดแผลภายนอกZMDZ][ความเสียหายจริงZMEZ][อาวุธอาบยาพิษZMFZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][真伤ZMEZ][饰品淬毒ZMFZ][吸血ZMGZ][削内ZMHZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บภายนอกZMDZ][ความเสียหายจริงZMEZ][อาคมพิษเครื่องประดับZMFZ][ดูดเลือดZMGZ][ลดพลังภายในZMHZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][真伤ZMEZ][饰品淬毒ZMFZ][被护甲淬毒ZMGZ][吸血ZMHZ][削内ZMIZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บภายนอกZMDZ][ความเสียหายจริงZMEZ][อาวุธอาบยาพิษZMFZ][เกราะอาบยาพิษZMGZ][ดูดเลือดZMHZ][ลดพลังภายในZMIZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][真伤ZMEZ][饰品淬毒ZMFZ][被护甲淬毒ZMGZ][被头盔淬毒ZMHZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดแผลภายนอกZMDZ][ความเสียหายจริงZMEZ][อาวุธอาบยาพิษZMFZ][เกราะอาบยาพิษZMGZ][หมวกอาบยาพิษZMHZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][真伤ZMEZ][饰品淬毒ZMFZ][被护甲淬毒ZMGZ][被头盔淬毒ZMHZ][吸血ZMIZ][削内ZMJZ]	สร้างความเสียหายคริติคอล ZMCZจุด.[บาดเจ็บภายนอกZMDZ][ความเสียหายจริงZMEZ][อาวุธอาบยาพิษZMFZ][เกราะอาบยาพิษZMGZ][หมวกอาบยาพิษZMHZ][ดูดเลือดZMIZ][ลดพลังภายในZMJZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][真伤ZMEZ][饰品淬毒ZMFZ][被护甲淬毒ZMGZ][被头盔淬毒ZMHZ][被足履淬毒ZMIZ][吸血ZMJZ][削内ZMKZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดแผลภายนอกZMDZ][ความเสียหายจริงZMEZ][เครื่องประดับอาบยาพิษZMFZ][เกราะอาบยาพิษZMGZ][หมวกอาบยาพิษZMHZ][รองเท้าอาบยาพิษZMIZ][ดูดเลือดZMJZ][ลดพลังภายในZMKZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][真伤ZMEZ][饰品淬毒ZMFZ][被足履淬毒ZMGZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บ ZMDZ][ความเสียหายจริง ZMEZ][อาวุธอาบยาพิษ ZMFZ][ถูกรองเท้าอาบยาพิษ ZMGZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][真伤ZMEZ][饰品淬毒ZMFZ][饰品淬毒ZMGZ]	สร้างความเสียหายคริติคอล ZMCZ จุด [บาดแผลภายนอกZMDZ][ความเสียหายจริงZMEZ][อาวุธอาบยาพิษZMFZ][อาวุธอาบยาพิษZMGZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被反伤ZMEZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บ ZMDZ][ถูกสวนกลับ ZMEZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被反伤削内ZMEZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บภายนอกZMDZ][ถูกสวนกลับพลังภายในZMEZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被头盔淬毒ZMEZ]	สร้างความเสียหายคริติคอล ZMCZ จุด [บาดเจ็บ ZMDZ][ถูกหมวกอาบยาพิษ ZMEZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被头盔淬毒ZMEZ][削内ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บภายนอกZMDZ][ถูกหมวกอาบยาพิษZMEZ][ลดพลังภายในZMFZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被头盔淬毒ZMEZ][吸血ZMFZ][削内ZMGZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บภายนอกZMDZ][ถูกหมวกอาบยาพิษZMEZ][ดูดเลือดZMFZ][ลดพลังภายในZMGZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被头盔淬毒ZMEZ][被足履淬毒ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บภายนอกZMDZ][ถูกหมวกอาบยาพิษZMEZ][ถูกรองเท้าอาบยาพิษZMFZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被头盔淬毒ZMEZ][被足履淬毒ZMFZ][削内ZMGZ]	สร้างความเสียหายคริติคอล ZMCZ จุด.[บาดเจ็บภายนอกZMDZ][ถูกหมวกกันน็อกอาบยาพิษZMEZ][ถูกรองเท้าอาบยาพิษZMFZ][ลดพลังภายในZMGZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被头盔淬毒ZMEZ][被足履淬毒ZMFZ][吸血ZMGZ][削内ZMHZ]	สร้างความเสียหายคริติคอล ZMCZจุด。[บาดเจ็บภายนอกZMDZ][ถูกหมวกอาบยาพิษZMEZ][ถูกรองเท้าอาบยาพิษZMFZ][ดูดเลือดZMGZ][ลดพลังภายในZMHZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被头盔淬毒ZMEZ][被足履淬毒ZMFZ][被反伤ZMGZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บภายนอกZMDZ][ถูกหมวกอาบยาพิษZMEZ][ถูกรองเท้าอาบยาพิษZMFZ][ถูกสวนกลับZMGZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被护甲淬毒ZMEZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บ ZMDZ][ถูกเคลือบพิษ ZMEZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被护甲淬毒ZMEZ][削内ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บ ZMDZ][ถูกอาบยาพิษ ZMEZ][ลดพลังภายใน ZMFZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被护甲淬毒ZMEZ][吸血ZMFZ][削内ZMGZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บ ZMDZ][ถูกอาบยาพิษด้วยเกราะ ZMEZ][ดูดเลือด ZMFZ][ลดพลังภายใน ZMGZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被护甲淬毒ZMEZ][被反伤ZMFZ]	สร้างความเสียหายคริติคอล ZMCZจุด。[บาดเจ็บ ZMDZ][ถูกเคลือบพิษ ZMEZ][ถูกสวนกลับ ZMFZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被护甲淬毒ZMEZ][被头盔淬毒ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บ ZMDZ][ถูกพิษเกราะ ZMEZ][ถูกพิษหมวกเกราะ ZMFZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被护甲淬毒ZMEZ][被头盔淬毒ZMFZ][吸血ZMGZ][削内ZMHZ]	สร้างความเสียหายคริติคอล ZMCZจุด。[บาดเจ็บ ZMDZ][ถูกพิษเกราะ ZMEZ][ถูกพิษหมวกเกราะ ZMFZ][ดูดเลือด ZMGZ][ลดพลังภายใน ZMHZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被护甲淬毒ZMEZ][被头盔淬毒ZMFZ][被反伤ZMGZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บภายนอกZMDZ][ถูกพิษเกราะZMEZ][ถูกพิษหมวกเกราะZMFZ][ถูกสวนกลับZMGZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被护甲淬毒ZMEZ][被头盔淬毒ZMFZ][被足履淬毒ZMGZ]	สร้างความเสียหายคริติคอล ZMCZจุด。[บาดเจ็บ ZMDZ][ถูกพิษเกราะ ZMEZ][ถูกพิษหมวกเกราะ ZMFZ][ถูกพิษรองเท้า ZMGZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被护甲淬毒ZMEZ][被头盔淬毒ZMFZ][被足履淬毒ZMGZ][吸血ZMHZ][削内ZMIZ]	สร้างความเสียหายคริติคอล ZMCZจุด。[บาดเจ็บภายนอกZMDZ][ถูกพิษเกราะZMEZ][ถูกพิษหมวกเกราะZMFZ][ถูกพิษรองเท้าZMGZ][ดูดเลือดZMHZ][ลดพลังภายในZMIZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被护甲淬毒ZMEZ][被足履淬毒ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บ ZMDZ][ถูกพิษเกราะ ZMEZ][ถูกพิษรองเท้า ZMFZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被护甲淬毒ZMEZ][被足履淬毒ZMFZ][吸血ZMGZ][削内ZMHZ]	สร้างความเสียหายคริติคอล ZMCZจุด。[บาดเจ็บ ZMDZ][ถูกเคลือบพิษด้วยเกราะ ZMEZ][ถูกเคลือบพิษด้วยรองเท้า ZMFZ][ดูดเลือด ZMGZ][ลดพลังภายใน ZMHZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被足履淬毒ZMEZ]	สร้างความเสียหายคริติคอล ZMCZ จุด [บาดเจ็บ ZMDZ][ถูกพิษจากรองเท้า ZMEZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被足履淬毒ZMEZ][削内ZMFZ][被反伤削内ZMGZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บภายนอกZMDZ][ถูกพิษจากรองเท้าZMEZ][ลดพลังภายในZMFZ][ถูกลดพลังภายในจากการสวนกลับZMGZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][被足履淬毒ZMEZ][吸血ZMFZ][削内ZMGZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บภายนอกZMDZ][ถูกพิษจากรองเท้าZMEZ][ดูดเลือดZMFZ][ลดพลังภายในZMGZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][饰品淬毒ZMEZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดแผล ZMDZ][เครื่องประดับอาบยาพิษ ZMEZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][饰品淬毒ZMEZ][吸血ZMFZ][削内ZMGZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดแผล ZMDZ][เครื่องประดับอาบยาพิษ ZMEZ][ดูดเลือด ZMFZ][ลดพลังภายใน ZMGZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][饰品淬毒ZMEZ][吸血ZMFZ][削内ZMGZ][被反伤ZMHZ]	สร้างความเสียหายคริติคอล ZMCZจุด。[บาดเจ็บภายนอกZMDZ][เครื่องประดับอาบยาพิษZMEZ][ดูดเลือดZMFZ][ลดพลังภายในZMGZ][ถูกสวนกลับZMHZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][饰品淬毒ZMEZ][被反伤削内ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บภายนอกZMDZ][เครื่องประดับอาบยาพิษZMEZ][ถูกสวนกลับพลังภายในZMFZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][饰品淬毒ZMEZ][被头盔淬毒ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดเจ็บ ZMDZ][เครื่องประดับอาบยาพิษ ZMEZ][ถูกหมวกเกราะอาบยาพิษ ZMFZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][饰品淬毒ZMEZ][被护甲淬毒ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดแผล ZMDZ][เครื่องประดับอาบยาพิษ ZMEZ][ถูกเกราะอาบยาพิษ ZMFZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][饰品淬毒ZMEZ][被护甲淬毒ZMFZ][吸血ZMGZ][削内ZMHZ]	สร้างความเสียหายคริติคอล ZMCZจุด。[บาดเจ็บ ZMDZ][เครื่องประดับอาบยาพิษ ZMEZ][เกราะอาบยาพิษ ZMFZ][ดูดเลือด ZMGZ][ลดพลังภายใน ZMHZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][饰品淬毒ZMEZ][被护甲淬毒ZMFZ][被头盔淬毒ZMGZ][被足履淬毒ZMHZ][吸血ZMIZ][削内ZMJZ]	สร้างความเสียหายคริติคอล ZMCZจุด.[บาดเจ็บ ZMDZ][เครื่องประดับอาบยาพิษ ZMEZ][เกราะอาบยาพิษ ZMFZ][หมวกอาบยาพิษ ZMGZ][รองเท้าอาบยาพิษ ZMHZ][ดูดเลือด ZMIZ][ลดพลังภายใน ZMJZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][饰品淬毒ZMEZ][被护甲淬毒ZMFZ][被足履淬毒ZMGZ][吸血ZMHZ][削内ZMIZ]	สร้างความเสียหายคริติคอล ZMCZจุด。[บาดแผลภายนอกZMDZ][เครื่องประดับอาบยาพิษZMEZ][ถูกเกราะอาบยาพิษZMFZ][ถูกรองเท้าอาบยาพิษZMGZ][ดูดเลือดZMHZ][ลดพลังภายในZMIZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][饰品淬毒ZMEZ][被足履淬毒ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดแผล ZMDZ][เครื่องประดับอาบยาพิษ ZMEZ][ถูกรองเท้าอาบยาพิษ ZMFZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][饰品淬毒ZMEZ][被足履淬毒ZMFZ][吸血ZMGZ][削内ZMHZ]	สร้างความเสียหายคริติคอล ZMCZจุด。[บาดเจ็บ ZMDZ][เครื่องประดับอาบยาพิษ ZMEZ][รองเท้าอาบยาพิษ ZMFZ][ดูดเลือด ZMGZ][ลดพลังภายใน ZMHZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][饰品淬毒ZMEZ][饰品淬毒ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[บาดแผล ZMDZ][เครื่องประดับอาบยาพิษ ZMEZ][เครื่องประดับอาบยาพิษ ZMFZ]
造成了暴击伤害ZMCZ点。[外伤ZMDZ][饰品淬毒ZMEZ][饰品淬毒ZMFZ][被护甲淬毒ZMGZ]	สร้างความเสียหายคริติคอล ZMCZจุด。[บาดแผล ZMDZ][เครื่องประดับอาบยาพิษ ZMEZ][เครื่องประดับอาบยาพิษ ZMFZ][ถูกเกราะอาบยาพิษ ZMGZ]
造成了暴击伤害ZMCZ点。[失衡]	สร้างความเสียหายคริติคอล ZMCZ จุด [เสียสมดุล]
造成了暴击伤害ZMCZ点。[失衡][被反伤削内ZMDZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[เสียสมดุล][ถูกสวนกลับพลังภายใน ZMDZ]
造成了暴击伤害ZMCZ点。[失衡][被护甲淬毒ZMDZ]	สร้างความเสียหายคริติคอล ZMCZ จุด [เสียสมดุล][ถูกพิษเกราะ ZMDZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][削内ZMEZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][ลดพลังภายในZMEZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][吸血ZMEZ][削内ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][ดูดเลือดZMEZ][ลดพลังภายในZMFZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][被反伤ZMEZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][ถูกสวนกลับZMEZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][被反伤削内ZMEZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][ถูกสวนกลับพลังภายในZMEZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][被头盔淬毒ZMEZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][หมวกเกราะอาบยาพิษZMEZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][被头盔淬毒ZMEZ][被反伤ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][หมวกเกราะอาบยาพิษZMEZ][ถูกสวนกลับZMFZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][被护甲淬毒ZMEZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][เกราะอาบยาพิษZMEZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][被护甲淬毒ZMEZ][被头盔淬毒ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][เกราะอาบยาพิษZMEZ][หมวกเกราะอาบยาพิษZMFZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][被护甲淬毒ZMEZ][被头盔淬毒ZMFZ][被足履淬毒ZMGZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][เกราะอาบยาพิษZMEZ][หมวกอาบยาพิษZMFZ][รองเท้าอาบยาพิษZMGZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][被护甲淬毒ZMEZ][被足履淬毒ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][ถูกเกราะอาบยาพิษZMEZ][ถูกรองเท้าอาบยาพิษZMFZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][被护甲淬毒ZMEZ][被足履淬毒ZMFZ][削内ZMGZ]	สร้างความเสียหายคริติคอล ZMCZจุด.[อาวุธอาบยาพิษZMDZ][เกราะอาบยาพิษZMEZ][รองเท้าอาบยาพิษZMFZ][ลดพลังภายในZMGZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][被足履淬毒ZMEZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][ถูกรองเท้าอาบยาพิษZMEZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][被足履淬毒ZMEZ][削内ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][รองเท้าอาบยาพิษZMEZ][ลดพลังภายในZMFZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][被足履淬毒ZMEZ][吸血ZMFZ][削内ZMGZ][被反伤削内ZMHZ]	สร้างความเสียหายคริติคอล ZMCZจุด。[อาวุธอาบยาพิษZMDZ][ถูกรองเท้าอาบยาพิษZMEZ][ดูดเลือดZMFZ][ลดพลังภายในZMGZ][ถูกสวนกลับลดพลังภายในZMHZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][被足履淬毒ZMEZ][被反伤ZMFZ][被反伤削内ZMGZ]	สร้างความเสียหายคริติคอล ZMCZจุด.[อาวุธอาบยาพิษZMDZ][ถูกรองเท้าอาบยาพิษZMEZ][ถูกสวนกลับZMFZ][ถูกสวนกลับลดพลังภายในZMGZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][饰品淬毒ZMEZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][เครื่องประดับอาบยาพิษZMEZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][饰品淬毒ZMEZ][吸血ZMFZ][削内ZMGZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][เครื่องประดับอาบยาพิษZMEZ][ดูดเลือดZMFZ][ลดพลังภายในZMGZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][饰品淬毒ZMEZ][被反伤ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][เครื่องประดับอาบยาพิษZMEZ][ถูกสวนกลับZMFZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][饰品淬毒ZMEZ][被反伤削内ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][เครื่องประดับอาบยาพิษZMEZ][ถูกสวนกลับพลังภายในZMFZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][饰品淬毒ZMEZ][被头盔淬毒ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][เครื่องประดับอาบยาพิษZMEZ][หมวกเกราะอาบยาพิษZMFZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][饰品淬毒ZMEZ][被护甲淬毒ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][เครื่องประดับอาบยาพิษZMEZ][เกราะอาบยาพิษZMFZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][饰品淬毒ZMEZ][被护甲淬毒ZMFZ][被头盔淬毒ZMGZ]	สร้างความเสียหายคริติคอล ZMCZจุด。[อาวุธอาบยาพิษZMDZ][เครื่องประดับอาบยาพิษZMEZ][เกราะอาบยาพิษZMFZ][หมวกอาบยาพิษZMGZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][饰品淬毒ZMEZ][被护甲淬毒ZMFZ][被头盔淬毒ZMGZ][被足履淬毒ZMHZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][เครื่องประดับอาบยาพิษZMEZ][เกราะอาบยาพิษZMFZ][หมวกอาบยาพิษZMGZ][รองเท้าอาบยาพิษZMHZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][饰品淬毒ZMEZ][被护甲淬毒ZMFZ][被足履淬毒ZMGZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][เครื่องประดับอาบยาพิษZMEZ][เกราะอาบยาพิษZMFZ][รองเท้าอาบยาพิษZMGZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][饰品淬毒ZMEZ][被护甲淬毒ZMFZ][被足履淬毒ZMGZ][被反伤吸内ZMHZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][เครื่องประดับอาบยาพิษZMEZ][เกราะอาบยาพิษZMFZ][รองเท้าอาบยาพิษZMGZ][รับความเสียหายกลับดูดพลังภายในZMHZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][饰品淬毒ZMEZ][被足履淬毒ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][เครื่องประดับอาบยาพิษZMEZ][รองเท้าอาบยาพิษZMFZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][饰品淬毒ZMEZ][饰品淬毒ZMFZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][เครื่องประดับอาบยาพิษZMEZ][เครื่องประดับอาบยาพิษZMFZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][饰品淬毒ZMEZ][饰品淬毒ZMFZ][吸内ZMGZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][เครื่องประดับอาบยาพิษZMEZ][เครื่องประดับอาบยาพิษZMFZ][ดูดพลังภายในZMGZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][饰品淬毒ZMEZ][饰品淬毒ZMFZ][吸血ZMGZ][削内ZMHZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][เครื่องประดับอาบยาพิษZMEZ][เครื่องประดับอาบยาพิษZMFZ][ดูดเลือดZMGZ][ลดพลังภายในZMHZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][饰品淬毒ZMEZ][饰品淬毒ZMFZ][吸血ZMGZ][削内ZMHZ][被反伤ZMIZ]	สร้างความเสียหายคริติคอล ZMCZจุด。[อาวุธอาบยาพิษZMDZ][เครื่องประดับอาบยาพิษZMEZ][เครื่องประดับอาบยาพิษZMFZ][ดูดเลือดZMGZ][ลดพลังภายในZMHZ][ถูกสวนกลับZMIZ]
造成了暴击伤害ZMCZ点。[武器淬毒ZMDZ][饰品淬毒ZMEZ][饰品淬毒ZMFZ][被反伤ZMGZ]	สร้างความเสียหายคริติคอล ZMCZ จุด。[อาวุธอาบยาพิษZMDZ][เครื่องประดับอาบยาพิษZMEZ][เครื่องประดับอาบยาพิษZMFZ][ถูกสวนกลับZMGZ]
